author,score,affiliation
Loren G Fong,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Ira J Goldberg,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Masami Murakami,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Peter Tontonoz,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Mikael Larsson,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Stephen G Young,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Karen Reue,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Philippe Moulin,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Xuchen Hu,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Abhimanyu Garg,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Kazuya Miyashita,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Masumi Ai,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Robert Dufour,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Michael Ploug,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Tetsuo Machida,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Weerapan Khovidhunkit,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Maureen A McMahon,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Norma P Sandoval,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
MacRae F Linton,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
